,contrast_d1_a0,dissimilarity_d1_a0,homogeneity_d1_a0,energy_d1_a0,correlation_d1_a0,contrast_d1_a45,dissimilarity_d1_a45,homogeneity_d1_a45,energy_d1_a45,correlation_d1_a45,contrast_d1_a90,dissimilarity_d1_a90,homogeneity_d1_a90,energy_d1_a90,correlation_d1_a90,contrast_d1_a135,dissimilarity_d1_a135,homogeneity_d1_a135,energy_d1_a135,correlation_d1_a135,contrast_d3_a0,dissimilarity_d3_a0,homogeneity_d3_a0,energy_d3_a0,correlation_d3_a0,contrast_d3_a45,dissimilarity_d3_a45,homogeneity_d3_a45,energy_d3_a45,correlation_d3_a45,contrast_d3_a90,dissimilarity_d3_a90,homogeneity_d3_a90,energy_d3_a90,correlation_d3_a90,contrast_d3_a135,dissimilarity_d3_a135,homogeneity_d3_a135,energy_d3_a135,correlation_d3_a135,contrast_d5_a0,dissimilarity_d5_a0,homogeneity_d5_a0,energy_d5_a0,correlation_d5_a0,contrast_d5_a45,dissimilarity_d5_a45,homogeneity_d5_a45,energy_d5_a45,correlation_d5_a45,contrast_d5_a90,dissimilarity_d5_a90,homogeneity_d5_a90,energy_d5_a90,correlation_d5_a90,contrast_d5_a135,dissimilarity_d5_a135,homogeneity_d5_a135,energy_d5_a135,correlation_d5_a135,tumor_type
272,52.15218704133442,99.92505773184813,50.64784888698029,94.93940357151683,337.0045432220881,300.08996155331016,287.8772409136189,289.8837562476551,607.852525579263,625.8142398786215,484.8050804362936,618.7945393392147,3.733637322651117,5.332198482695436,3.8800376100777663,5.297796806844082,9.495426080552356,9.180665128798772,9.227007612968507,9.130630526722328,12.966107310154765,13.54042408085116,12.141688239642429,13.485484220971216,0.4328057681371486,0.35489375942393303,0.4140441200989488,0.35313605811007864,0.2890042528742319,0.27621165175674256,0.2817327131002098,0.2750430695344851,0.2549547757004655,0.23379084091492022,0.2513237352686197,0.23107839360307264,0.08459457338593535,0.07389471212319569,0.08360851712212793,0.0734195922228971,0.06686741973443372,0.06299403358941827,0.06630523653821964,0.062604809808164,0.06099700427744694,0.05600921014417136,0.06085820299689493,0.0553754954670698,0.9805258429869292,0.9626588911381954,0.9810926252568294,0.9645219905591953,0.873910740128781,0.8876835710965629,0.8924296705587713,0.8915035645103085,0.7721482361227205,0.765116321813686,0.8187359684475788,0.7677514854583325,0
1801,24.985731867658263,62.80908467721118,35.03933769568975,52.33230188302988,185.65504512530154,201.5617147251688,201.18394677069577,165.09305651676502,416.7784108418176,533.9990816233388,381.7465675849232,428.59662331837444,2.3254150868391923,3.7545161055600436,2.735483427103269,3.4446061404481423,6.290520628685279,6.645936178394822,6.463147716111809,6.034348327568047,9.356689934661418,10.750391375786476,8.875936113162538,9.602025079053222,0.5941280277577428,0.5070754678237411,0.5648871505950941,0.5150052897317046,0.4501535993377914,0.4246215316773534,0.44137179247105707,0.4315150563457095,0.40736198585503675,0.36791088534771993,0.4016693278107319,0.3766442857033112,0.1994050362020271,0.18032070366527908,0.20079662706355347,0.1806915844993962,0.16573106609895738,0.15817453729638742,0.1694083060029751,0.15839912411627427,0.15410680136796273,0.14287211142285391,0.15652643573265335,0.1431847939281377,0.9954011520670378,0.988445272928867,0.9935504642079075,0.9903726432510536,0.9658670046757523,0.9629591303529209,0.963008787864936,0.9696609527537781,0.9234649932122112,0.9020878466290811,0.9298941448687477,0.9214140627563604,1
2418,46.850973886979574,84.7880484526265,47.76082436398606,96.11448332381501,316.07289108552413,269.05437139567056,299.9467629544076,305.26306036146264,599.2499306581597,638.2359259720386,543.6029339249202,705.0278535559212,3.5139891144808475,4.641196992964683,3.311666768590555,4.95921814024879,9.034097188115744,8.140184544407601,8.154914661102165,8.71427912341587,12.501825998518127,12.601246202496032,11.057484282541765,13.333343666691228,0.4766511466277733,0.40226797983868695,0.4751706158203602,0.39759089335779274,0.32889923772110047,0.31441488647798943,0.3292549301727632,0.31068085685383134,0.2941908976075927,0.2677636503926683,0.2967876088510197,0.26273037283236883,0.12143162015601512,0.10828456574247478,0.1220893188958738,0.10808621134355766,0.10071128374545125,0.09575631614031692,0.10129560827869993,0.09563259628212087,0.09381527727001825,0.08488003634357583,0.0942085678780305,0.08454055497576937,0.9878425799764208,0.9779961219393373,0.9876065254201828,0.9750567278110763,0.9179654353220539,0.9301608615983085,0.9221506958384862,0.9207620786426223,0.84443165450212,0.834241210408178,0.858877292085044,0.8168944133692236,2
1851,60.16488044274884,111.6464857288265,58.495275807233824,114.72510445347791,410.22621715385515,351.7212149174341,365.9220860450653,364.0270665129808,778.9027983232827,806.2104361711137,657.8241262942047,845.3960800423997,3.8523269324846203,5.13166692835853,3.5524782901169067,5.212625564393091,9.964130034383787,8.986858900425425,8.73714928168213,9.173848519802654,13.80504191321126,13.762555025114105,11.829681336288647,14.148296546597317,0.4624825707342773,0.38208048304098396,0.4536189707152334,0.3813708714611848,0.31080880916475756,0.29449707499952615,0.30357035331567594,0.2938439598309989,0.275552150798857,0.25198040380828907,0.2772701837965062,0.2488996516423253,0.10835233787739178,0.09675020127409825,0.10738374319888197,0.09671967290861212,0.09084226837779269,0.0860530566232435,0.09034587602306518,0.0860213648630709,0.08368545106823416,0.07573281053865123,0.0844455197748374,0.0755243563946759,0.9844362384528758,0.9711138518133294,0.984868018904738,0.9703173248459968,0.8938438576602267,0.9089680520233154,0.9053091510764917,0.9057830702970399,0.7983638987380455,0.7911683551803964,0.829725072703743,0.7810181486142033,1
2518,43.61883867416008,97.35795665610138,53.56198783022842,91.34251170912343,313.9923102898749,329.05818531343067,368.3225188790632,310.89002691281564,665.1564734341895,871.6434450371275,733.1870646878571,836.6333157668606,3.3455081947156082,5.0225565925372,3.6054381727000395,4.923518215692783,8.979494106092712,9.16935024990651,9.387221420681188,8.992449058057137,13.310681706109627,15.171554343112332,13.362429887815573,14.944742389488379,0.43728505347514857,0.3475515916261244,0.4188310008561417,0.34578192506294647,0.26209418746064544,0.2490630426878604,0.24969255911810762,0.24820836307859767,0.2151858326005582,0.18914799546339936,0.20942743759569735,0.18841920808874452,0.07063151056268155,0.059138905310681535,0.06806838087819636,0.05926272779371379,0.05235718166669311,0.04885836671198409,0.050564894336245045,0.04884543436257807,0.047403843511873524,0.0424827235929869,0.046403371135769186,0.042416501341222074,0.9884512970966529,0.9741945236759044,0.9858225774421908,0.9757889665439748,0.916644098672436,0.9125897328110864,0.9023777048373696,0.9174159203120128,0.8229763678244615,0.7676009653625594,0.8055221199106606,0.7769359088964256,2
1012,42.882445572401494,96.16014414772506,52.2200304244059,86.03185113413768,303.47967829086036,304.9652287582451,310.78015640359035,272.83521722421636,616.1176420732669,724.2758618019396,547.3989768242828,645.8847340196627,3.0482815557725216,4.476013036101878,3.240394905821399,4.442204954790722,8.129474152752511,7.947497116495627,7.912393326377438,7.865613225684636,11.794471153842162,12.73581747163871,10.847371178497273,12.417687085377787,0.537403171025779,0.45941614622560917,0.5223853666394057,0.45865817685385774,0.3850688405157796,0.3728779882986944,0.38446215392432537,0.3715396740373447,0.34098813039652126,0.3131862585459893,0.34132802547176927,0.3134197541599552,0.14073160186896555,0.12687741107564884,0.1413116394245511,0.1266540833680727,0.11589254235356478,0.11131762237124372,0.11773602947723545,0.11089713821768458,0.10786506494168441,0.09943715604374014,0.10768302431095737,0.09847964551966333,0.9888757420909146,0.9750602993529487,0.9864553360884339,0.9776871318942644,0.9212915345652928,0.9209453101272759,0.9194660902183796,0.9292742206321681,0.8402610070150679,0.8124951682410734,0.8583141318507987,0.8327895284447098,1
1321,42.843845554055,90.4905082318089,45.21178219788915,79.57180004671282,308.7070389244674,298.85279892356994,282.6959264490114,259.90903114194936,656.4284624628065,787.3273916550031,544.0928639667832,674.3880742763419,2.9772543113987617,4.540707181727702,3.2444693309681294,4.346766441611081,8.008556913067125,8.11146097654974,7.882075761298691,7.718888888891126,11.767004129680336,13.143600037203495,10.933092948714481,12.432799615602539,0.5241462270768077,0.4364840415702676,0.4955423149532573,0.440387886961725,0.37018287092793656,0.35253672936387553,0.3635306859491352,0.3563593553731788,0.32486670687582925,0.2961908065402161,0.3244651803802352,0.29975352573224506,0.1448613695819948,0.1326083559537551,0.14530041391033213,0.1329639705608031,0.12324762758985683,0.118746029754658,0.1252985581361649,0.1190550198299283,0.11464703499704963,0.10659098822960411,0.1158142120446869,0.10666073877847117,0.9892293789159566,0.9772496236735816,0.9886351998399817,0.9799947151208881,0.9223682973378283,0.924856163390239,0.9289544656795296,0.9346482220013449,0.8348712130666248,0.8020262997190244,0.863336816801786,0.8304249237293735,1
946,68.53098270012661,131.67248576853123,60.69585292579406,120.69906431985767,536.0961035982322,467.308247470213,449.74148054945096,427.76634028789005,1277.4881443289564,1464.857422572107,1022.6159577552248,1339.6770344102044,3.787842070369406,5.402152718708119,3.6011102403334423,5.17099391480824,10.633934923370024,10.098872449552488,9.775053738073103,9.622818941800006,16.52672421453925,17.947590194074117,14.702756734015235,16.986379933051005,0.5227727404357922,0.45951063630955036,0.5108398317007505,0.46243356683772896,0.4099818128668813,0.40498711186776737,0.40987125864535245,0.4075155969643037,0.3807448841446432,0.369569258227156,0.38484618974005513,0.372890659851283,0.32656904611402643,0.3230417948327465,0.3267489479217698,0.32311679354781925,0.3202094531447159,0.3184990664054057,0.3210398943070596,0.31871717519984966,0.31437323665790595,0.3097111384270729,0.31606340765632246,0.3101890548756052,0.9942648738745319,0.9889751340720554,0.9949208280888727,0.9898939327074348,0.9550846905991727,0.9608292348064965,0.9623256616283808,0.9641437210581698,0.8928418362797836,0.876925081209907,0.9142446425414609,0.8874425321711882,1
302,34.14177929304854,56.62836386195943,27.159418572649113,61.21357914529519,243.17701682225336,182.838515955433,160.5074825024873,197.8825144175621,492.328217455524,454.6833266167687,278.97285657046046,486.76618978251264,2.6830662915847614,3.5518820776573707,2.3306514493637054,3.7229675131450453,7.09633625982472,6.316432141485197,5.639635007368551,6.636985774703096,10.126063239642667,9.99544299088855,7.575043145955049,10.485538471079893,0.593330872717704,0.5311083445341672,0.5948327049988082,0.5284911268924364,0.4735012598016768,0.46422322680963146,0.4818695490503214,0.4606121001085374,0.43692503436390845,0.41791704764515225,0.4491046693015453,0.4144943847054451,0.23443764355241636,0.23037468128558516,0.2387076564478866,0.23034210900279817,0.22285272200091952,0.22301815356820803,0.23034652307227202,0.2230791749160027,0.21446038415734048,0.2136703480776075,0.226658046944917,0.2134410960346537,0.9877807952454982,0.9797437880105875,0.9902812943300918,0.9781036365659472,0.9130331319757646,0.9346660244058833,0.9426481781013825,0.9292903286820956,0.824058154657583,0.8379022633811102,0.9004889205882072,0.826464501758934,0
846,45.72799198874122,85.55805163122952,42.68334913159862,84.40868409663771,314.26191060913584,275.0175932334364,268.7535609038192,271.2315878508908,610.1321036734204,645.1332421416519,491.5905063484832,636.295000465166,3.109168603228472,4.179280869788073,2.806965508805812,4.238732235247003,8.170938727900058,7.436124567475854,6.889573612477335,7.5352633602479315,11.485985268734506,11.656011687026238,9.394300110943679,11.745291865586774,0.5662820623674922,0.5164881637136968,0.5811185720228919,0.5154212512665611,0.4523970364435696,0.4510692537850835,0.47181108915489856,0.450972202598762,0.42091325068447305,0.4086422699994753,0.44095376951901016,0.40746539193704984,0.23721391246449788,0.23393066979320476,0.24152538699354711,0.23388741466609878,0.227125701309477,0.22733051643189933,0.2340085649924858,0.22727690718725319,0.22006969100508858,0.2178951679562111,0.23058740348066037,0.21774339555038702,0.9876926142767546,0.9769762973739586,0.988514089112668,0.977285592593058,0.91541484204766,0.926012592374776,0.927730161703932,0.9270311334805176,0.8357675970942076,0.8265601864420297,0.8679240858243903,0.8289362893745802,0
1631,45.79928296232342,90.88561624686639,47.95342695082662,88.50511831679118,307.6694345531607,283.69101883897474,277.5475618554468,277.0016916571182,583.5278753696315,643.0241877985386,475.7154138928452,627.8458056917674,3.2789643468683667,4.644210921373368,3.1781318798919047,4.528295311368884,8.612951252458819,8.18159169550384,7.540984927556143,7.974440599771338,12.140224358970142,12.746535743074563,10.12248058431626,12.419857089717114,0.4926219701774069,0.42098844414885056,0.48612509509109775,0.4240173951941019,0.35166203251751843,0.3431382727490942,0.3559735220612535,0.34511368751440985,0.3133243454930359,0.29744547107945024,0.32660999708959376,0.2993263920157762,0.16602304628381723,0.1622557600336275,0.16825320603022956,0.1622754867172179,0.15469226104906103,0.15594380200804087,0.16198156412622605,0.15600297350508227,0.14766475449692776,0.14837690242627208,0.1603391611894137,0.14849171339436484,0.9887675118888631,0.9777109844164956,0.9882410550389791,0.9782947836759529,0.9245255114592887,0.9304304720955898,0.9319744985612192,0.9320708953135793,0.8568171269609843,0.8423731095589043,0.8835049590668506,0.8460938423381984,1
132,43.76101547210919,81.06715660555194,37.07918373898755,74.35350278222771,295.28540182967816,257.491853133484,216.9753691368559,237.14174163789016,550.6726454633412,594.2669609090902,377.923173230921,555.4156062063671,2.8772321428567396,4.081552230574894,2.7372530883068094,3.9706151554257967,7.580864747055799,7.256574394465798,6.634980507123533,7.054544405999668,10.706484220903738,11.416326957657173,9.06267335428742,11.057098239199647,0.5711773265505519,0.5091339607450739,0.5708612915516686,0.5122066649791246,0.4454459270799821,0.43633430184706595,0.4540789599378226,0.43946016485739986,0.40707816706575556,0.38528078979190955,0.41930836905538454,0.3888181931809162,0.19549340443738075,0.18877748292133867,0.19806890163625476,0.1888587729466484,0.17998617115405646,0.17893291229024705,0.1856222800388743,0.17900888127220618,0.17096864707129023,0.16711458851305466,0.18037825532310947,0.16753772924766125,0.9896391112053987,0.9808163787146652,0.9912222189242702,0.9824050885915093,0.9301420920381345,0.9391296032306137,0.9487058223392748,0.943940316058861,0.8698214204374518,0.8598296027300227,0.9107997660815573,0.8689935142064794,0
1609,49.63869098580596,89.78698764173807,43.52492049901637,83.71839874999807,307.54973753691536,254.97838523649264,241.63290459239943,247.29061130339656,542.878035626124,523.7218906939404,419.01617973364324,546.2129704261022,3.164941597357641,4.222877516553406,2.9227999633068356,4.154985619693283,7.9543222003947065,7.173533256441242,6.897255648331572,7.158554402154603,10.888043947236598,10.787587575178511,9.353742911733576,11.02668330336975,0.593195176574607,0.5459283151664956,0.5907347643975294,0.5429138487494177,0.4970045102635688,0.48906169545647976,0.49783460603146046,0.4852787408782132,0.4669770067697453,0.44470839026837716,0.4657415186202632,0.44139232188202865,0.29365266156358405,0.28833591711974643,0.29436532881605515,0.2882603946403943,0.28387779863569973,0.28008755087605497,0.28435887111764757,0.2799991112856654,0.2766422459342489,0.26704255915984276,0.27724388677137585,0.2670210821615705,0.9861585650656405,0.9749813941571916,0.9878633512861454,0.97667237007132,0.9143644917124526,0.9290528655304203,0.9327186660294732,0.9311919705000321,0.8490534940710313,0.854684062140917,0.883494051035818,0.848443512714185,1
2715,42.462863869856086,87.79397290910143,43.8072483488186,79.63125907145364,304.8785148576603,297.3339023453298,298.7212019585953,269.6021607074884,648.1618897926494,807.5269351791025,595.9322685525563,736.8260470273163,3.118578767122746,4.618694015417782,3.1837466364964766,4.502180981230595,8.381599950886425,8.444544406000025,8.259051909383436,8.228896578241393,12.410764916168864,14.140023405050787,11.78264453895045,13.711912548829124,0.4902426469870848,0.39624128470745423,0.4760729945822563,0.40272197272594074,0.3113207363527157,0.2937400038602053,0.3055615551885618,0.30051969664703787,0.2603808991735377,0.22947517320463684,0.2596957740172407,0.2389877590567715,0.08943921134662816,0.07653875693969961,0.08863503233270889,0.07660139504429264,0.06718841392988292,0.06371516092627615,0.06752315454499801,0.06402228204901676,0.06085349776557086,0.055650197005492334,0.06159019549961737,0.056169429901230875,0.990581086397348,0.9805168031181659,0.9902863461763308,0.9823282687065207,0.9322678279385442,0.9339467118723023,0.9337463716747427,0.940107370667817,0.8557937007350472,0.8203248667531047,0.8678457544240742,0.8360558155429526,2
1229,24.4785691352706,57.16876467231118,34.32817468810666,55.869010918303495,179.03377486498366,188.2018954248782,210.44967537457998,179.3503844675483,390.3500909145662,509.66482732978966,405.0128320696384,461.120194990507,2.31527871208374,3.535843536138251,2.6570106103224753,3.5496647148255103,6.23625521856742,6.30604767397313,6.51123910240845,6.305640138409801,9.217224482245332,10.290059830122221,9.023387419868676,10.090868931740234,0.5722168144271261,0.4926729638832262,0.5571747251627289,0.4913186624029845,0.41209768956149884,0.39942735115309824,0.4117195620382568,0.3980014783672622,0.36478739280027284,0.3334374278100575,0.36307830460762064,0.33331893101228893,0.14089075194956882,0.1259812693488849,0.14122042321646758,0.12583976577913425,0.11536629835611459,0.1086405914999621,0.11400107648965913,0.10840861469527639,0.10682057840288453,0.09566527503963333,0.10359748276836302,0.09549330477504801,0.99407639829913,0.9861703839330539,0.9916938383305359,0.9864848066417001,0.956697830638393,0.9545052281742322,0.9491298026231366,0.9566449522500111,0.9056447122262284,0.8769802259955979,0.9021883355576376,0.8886978146334119,1
1022,37.764979054544526,88.83513007378978,52.264512750726325,84.42570302655606,281.803198673967,290.400030757498,311.7465311887093,269.737493271908,625.2547499073218,767.1956220164622,590.3060589248457,681.5942673137333,3.0572139493634984,4.700801544111477,3.5350836289132976,4.667966191918359,8.269531250002165,8.359700115342823,8.507344363951129,8.260176855058214,12.305423292648262,13.596739568482741,11.796073717944667,13.259489893983238,0.49519522409221545,0.40860287686942814,0.4682550305061603,0.40940153446464644,0.3418870421626379,0.324935335077001,0.33572412124265844,0.3261135408018003,0.2980245762619947,0.2729363537499164,0.29869181704268416,0.27367264810058956,0.12890149484688465,0.11286094047099804,0.12641167164865763,0.11280295129112339,0.10376612856806805,0.09726977234230838,0.10232525064698139,0.09730902058572716,0.09529280854317752,0.08744679841050657,0.09477145125228431,0.08763957450462039,0.9922327393869275,0.9817322724253821,0.9892528089558394,0.9826390079042396,0.9420395306372739,0.9403025687102297,0.9359484213306785,0.9445501233095903,0.8714033240232094,0.842437546811942,0.8788476459908188,0.8600174286066458,1
3120,60.724490887957295,94.37962477164935,40.31473214285191,97.3617441722336,343.8572683878515,277.8224644368068,225.28986830800295,288.86166474438585,523.9583834133583,534.0596363694071,363.14330236063057,568.4960591172592,3.9940832925630425,5.273509216033565,3.5083323140894938,5.3826999743410555,9.705392773823464,8.976874279125084,8.161092522103864,9.194621299501932,12.352329111190906,12.762996775996449,10.405483388804644,13.144456413915979,0.4062274382053591,0.32819503958217416,0.3940381973363244,0.3258789777639435,0.26090978977069423,0.25167092018247506,0.26030212341604675,0.24908040178580962,0.23228854111079497,0.21878695248827038,0.24181809836373278,0.21657545146884274,0.09264885159997538,0.08790971456401148,0.09418613948980424,0.08789873407603109,0.08115679977708287,0.08162301466163012,0.08684713931587265,0.08158146395181447,0.07461482026099588,0.07536700176088533,0.08593684961240093,0.07525428649108132,0.9822665578750579,0.9724078327834623,0.9882290682010401,0.9715360012058355,0.8993261162708178,0.9185975791306521,0.934124515944092,0.9153630760053644,0.8462035647876636,0.8429577067591368,0.8937735036668868,0.8328314022194294,2
1830,69.76409432657124,127.77959302585901,55.834626705916065,117.70770023754794,472.4368704508386,390.6570814480065,285.87675517555186,356.5629864253815,942.4171996994003,980.3612148888174,591.0569306929419,900.1176836863474,4.405952301273718,5.957711442785983,3.650789403264796,5.761350903141872,11.324943101154208,10.477579185521355,9.206683168317829,10.125067873304095,16.36885115294206,17.12395645957664,13.41454718866068,16.622411327894174,0.39805581115490174,0.34358826870176834,0.44322139473880046,0.34524352551264775,0.2958714016699877,0.2936778215314984,0.3323848043656292,0.2934095887537514,0.26279379289595683,0.247342515576487,0.30419138158179554,0.2479789324636613,0.16568077428625197,0.1562384546745181,0.18000855076908712,0.15645985108552862,0.15113623196520923,0.1485751894662721,0.1664268381441244,0.14889833496083907,0.14018080994576504,0.13917232280512934,0.16024953866761396,0.1394001519107692,0.9918751582209093,0.9851450487776697,0.9935123279741661,0.9863158246017812,0.9447298886298865,0.9545007947921221,0.9667545431593766,0.9584711621766796,0.8891855246004775,0.8849193609253264,0.9311101617265752,0.8943390634332057,1
2566,34.80759998776452,66.83592663936723,37.80211900684468,70.73763504275229,230.2351654592912,208.62988081511597,223.62730998287896,215.19034217613458,443.6625061636161,510.27839605694254,421.64292868579776,508.4176560854718,2.622813723091557,3.673017489975706,2.6844116927589043,3.758318940261234,6.79517896611163,6.453910034603707,6.507850871809091,6.569442522108475,9.6454018737651,10.257525265053664,9.02926990877472,10.33314216628764,0.6234462193263507,0.5741896786448094,0.6187864782231451,0.5737263547731829,0.5283046294759214,0.5154021926039744,0.5274991696946904,0.5152313964548311,0.4959388970233093,0.47021096940168833,0.4974236086202447,0.4703959183195942,0.2988145884608676,0.2927151349203862,0.3010282429937271,0.2926602410400996,0.28673594313826123,0.2830069980813435,0.2895542332883339,0.2829775893806905,0.2785468688053239,0.27046873661852827,0.2829002401219203,0.2705633084054646,0.9918935076156028,0.9844466272725649,0.9911961987046525,0.9835386616300905,0.9464633440842026,0.9515257853870454,0.9480017686773748,0.9500014916917671,0.8969953538993605,0.8818081832400703,0.9021176738423623,0.882239171969818,2
1639,117.45687550186739,239.92718929636706,122.29602888086671,230.4921753575666,708.2504239168507,754.5533634439863,726.92180991768,729.3831314937557,1305.023542544996,1778.3029699305603,1292.3325091579968,1738.619190716789,4.799036397305444,7.743147784184222,4.977404003938312,7.533251646753383,12.13516783826446,13.753201310306796,12.386173553724767,13.385712394946959,16.96084511700643,21.703492265431304,17.179179154186425,21.21076642333724,0.5505041023333799,0.4579515429239831,0.538743517025447,0.4605266465564027,0.46910947569426165,0.41580607059442815,0.4581517596698673,0.4177364776632574,0.4374775726799855,0.37952997859011006,0.43773188830978116,0.3805285683304317,0.2796373852946459,0.2746394032800047,0.2882680127109812,0.27445084661546165,0.2730106220051616,0.27274471334253825,0.2846804818451231,0.27267946319600017,0.2648512507791009,0.2637688807629417,0.28319096772405505,0.26351779094532657,0.9888361146062195,0.9771877458262179,0.9883724948229804,0.9780848167541788,0.932952908214384,0.928629797531972,0.9313372862985725,0.9310104602372113,0.8766852864553176,0.8332740439679385,0.8782431386962503,0.8369934969872748,1
840,11.259998776907283,23.52023008490209,14.051805589529323,23.858104097333122,73.24715281189906,69.82454440600854,77.17693240423539,71.00085351789042,149.36781928005558,176.98411246825935,150.32607556703408,179.29123008249462,1.3122859589039595,1.9295728800057421,1.4736958781798617,1.9421647435479432,3.323213408644874,3.2940484429070698,3.4584586812382208,3.313994617455317,4.677175788953763,5.156627813256564,4.777551775147005,5.171027342055627,0.7519465043178305,0.7132109891900233,0.7461163270625055,0.7119326329870528,0.6765050191678939,0.667613839167789,0.6778371375480357,0.6663947159790223,0.6515977168926753,0.6297738381044051,0.6510074590165732,0.6280317729009312,0.38650953153724144,0.3797773655573122,0.3892376595380558,0.3796440007239334,0.37384649995191527,0.36934480579538964,0.37570546174322406,0.369106375104855,0.36514507535134527,0.35410623481630227,0.3658257150901039,0.35350038510466164,0.9963429475626595,0.9923692712576891,0.9954362170992814,0.9922596539228005,0.9762619447588916,0.9773953810605706,0.9749883754600623,0.9770145691346895,0.9516970488960299,0.9429493875277201,0.9513874673585286,0.942205690982872,0
365,193.6071453528844,372.57655787394935,188.16080893460534,375.3172772026251,1262.0972925459687,1251.7114974529647,1204.755301493393,1262.8489593425325,2118.936066878086,3081.9943820206618,2015.1919819863733,3120.445942569985,6.757302585603723,10.386739895939245,6.634136970512138,10.400842662183512,17.38795710267546,18.68046278835532,16.807671030790967,18.65897996227994,23.90099964613046,29.994560370948683,23.04099960263639,30.019707508454882,0.3848104834084659,0.2792127740117781,0.3752034181712626,0.27739199121185437,0.2807964980636608,0.23406031166650088,0.281354456064794,0.23373999789603406,0.24923165130664077,0.19303917618068925,0.2522503067484024,0.19326193355756321,0.12914587079227957,0.12150034768189237,0.12730953333399078,0.12149059553307878,0.12040790422383993,0.1142079121011744,0.1175955812670181,0.11411589223648898,0.11200627372521936,0.10218709992364661,0.10889625443104264,0.10194323939574278,0.9763684948959773,0.9539911913603831,0.9770688730837954,0.9536527175944419,0.8439668715758688,0.8419421166331272,0.851352266258005,0.8405356559888756,0.7384066377565162,0.6114242625990622,0.7515396290970446,0.6065777393442644,0
2516,54.70840340630466,114.09928730357927,63.77904461227193,113.27310710359238,337.9010966663561,358.39288735110625,415.89907830931315,353.3366974241527,642.4882350220265,846.7882308266584,771.1219528166118,821.7885098272151,3.7855575770542624,5.719172337728188,4.449581855429898,5.838117194710102,9.764140011053417,10.031941560940705,10.961601332272231,10.242987312574794,13.570089065578241,15.277070804144751,14.59477856878284,15.559117118237573,0.36651374064169123,0.2703437535429127,0.31927300186057206,0.26730652692830537,0.1996893559160269,0.18711826120713307,0.17913126521772002,0.18504315146589936,0.16772964985066935,0.15077348068945656,0.15889597883887227,0.15009574635175124,0.04034846164194958,0.03311971949674366,0.03699834878194651,0.032893972138195636,0.02807794851427492,0.027363362222063328,0.02738640240831164,0.02722918232296983,0.02546308702439444,0.024264441304583672,0.025823057828321557,0.024250701443805582,0.9813492879133425,0.9609888674889008,0.9782551310492416,0.9612713361642616,0.8841312785923297,0.8767990664465938,0.8575364117383215,0.8785369524239923,0.778314204167958,0.7059379008771253,0.7348860376933791,0.714615688705138,2
731,35.927516511736876,64.90672523465473,33.26644676491849,66.94989296149433,243.7648115177629,202.21064975013945,192.0851662267277,207.54730488278616,464.44548200182567,456.56059349631266,313.7934002094872,463.3708886168947,2.5820312499996048,3.5769968711821885,2.4263660408509113,3.577693866061964,6.77553260068953,6.312856593619457,5.787546813606614,6.285651672435396,9.551983173073785,9.863921352845027,7.696614583331334,9.736596348195006,0.5935548111193591,0.5236809724320708,0.5866490629719531,0.5254378445390899,0.46039763520675797,0.4468794486309385,0.463953854322076,0.44943515367483233,0.42058464247126237,0.39608344713920707,0.428301539243667,0.3987751016321051,0.20175697679180335,0.1944142842599218,0.20266843946510965,0.1945298220510207,0.18745846895597534,0.18531654276405185,0.19105614536369228,0.18547360329135287,0.17915311637138803,0.1746480025700238,0.1865437655454399,0.17471461369342256,0.9895333139664718,0.9810989890843095,0.9903099137684377,0.9805040132113447,0.9290252947193519,0.9411665596648603,0.9441197870064141,0.9396138532088858,0.8648464007175497,0.8674226248721775,0.9088531047940466,0.8654450318345918,0
739,31.236538343930174,55.39361828423843,27.376043450339587,56.51520559433753,213.16173716852862,174.06790849676386,161.40260467832832,177.62963860057155,418.13382180710005,405.0051227603513,276.8086669439729,413.6965403931936,2.532289628179654,3.5309952091174868,2.393885304549569,3.487567066608866,6.5850626227914075,6.1859400230693415,5.712894462182051,6.118512110727928,9.252812191812236,9.441161882326119,7.553319927266557,9.378053506109268,0.5954432020628737,0.5269674942581143,0.5866494302086734,0.5315086438831663,0.47185814869697495,0.4570175855465628,0.47067360632232497,0.46143590326678013,0.4338842069793463,0.4133386834057859,0.44460518556082734,0.41805024036811594,0.23049609536732366,0.22603177212690498,0.23249747530587453,0.22596304459661892,0.22022757290987355,0.219172081020497,0.22486052150173172,0.21916562985896287,0.2125949823123726,0.21063166898406524,0.22216846757723288,0.21054306208920956,0.9888830743805993,0.9802968821641619,0.9902581847026205,0.9798979414988096,0.9242042938230894,0.9381497691596219,0.9426375180690977,0.9368842065926016,0.8514502460782647,0.8564088031021212,0.9017665198691759,0.8533273332872764,0
